OBJECTID	NAMOBJ	REMARK	x	y
1167	RSU Sinar Murni Helvetia	Rumah Sakit Umum	98.663557747	3.63497212499999
1168	Rsu mitra Andika Tanjungmuliahilir	Rumah Sakit Umum	98.662798008	3.64399149100001
1169	Rsu Maya Sari Rengaspulau	Rumah Sakit Umum	98.657536105	3.69959100699998
1170	IGD Uayah Bunda Pekanlabuhan	Rumah Sakit Umum	98.674718151	3.748504416
1171	Rumah Sakit Umum Sawit Indah Batangterap	Rumah Sakit Umum	98.951683741	3.57468153600001
1172	Rumah Sakit Umum Melati Simpangtigapekan	Rumah Sakit Umum	98.95908552	3.56631345900001
1173	RSUD Deli Serdang Lubukpakam Satu-Dua	Rumah Sakit Umum	98.867443539	3.557176427
1174	RS Umum Sari Mutiara Pakamkota	Rumah Sakit Umum	98.878896903	3.55464486400001
1175	RS Umum Mutiara Lubukpakam Tiga	Rumah Sakit Umum	98.87891492	3.55457249099999
1176	Rumah Sakit Grand Medistra Petapahan	Rumah Sakit Umum	98.853389175	3.55208086900001
1177	Rumah Sakit Umum Yosuha Petapahan	Rumah Sakit Umum	98.859448848	3.55176517199999
1178	RS Umum Nur Sa'adah Bangunsari	Rumah Sakit Umum	98.750967001	3.529975417
1179	Rumah Sakit Umum Dagangkerawan	Rumah Sakit Umum	98.794692824	3.51115047000002
1180	Rumah Sakit Kita TNI AL Belawan Satu	Rumah Sakit Umum	98.686268756	3.78418012499998
1181	Rumah Sakit Bersalin Rose Belawan Satu	Rumah Sakit Khusus	98.681104387	3.77009239900002
1182	Rumah Sakit Pahlawan Medan Belawanbahagia	Rumah Sakit Umum	98.682448225	3.764719103
1183	Rumah Sakit Kusta Pulau Sicanang Belawansicanang	Rumah Sakit Umum	98.65957672	3.75571795799999
1184	Rumah Sakit Umum Brandan Pelawi Utara	Rumah Sakit Umum	98.298939572	4.00685155399998
1185	Rumah Sakit Pertamina Pangkalan Brandan Barat	Rumah Sakit Umum	98.283740211	4.02060662299999
1186	Rumah Sakit Kusta Belidahan Simpangempat	Rumah Sakit Khusus	99.098232569	3.46339995199997
1187	RSU Melati Pon Seibamban	Rumah Sakit Umum	99.156931511	3.45733056099999
1188	Rumah Sakit Sri Pamela Sripadang	Rumah Sakit Umum	99.164518699	3.337221865
1189	RSUD DR. H. Kumpulan Pane Pasarbaru	Rumah Sakit Umum	99.155479663	3.32988624799998
1190	RSU Prima Indonesia Tebingtinggilama	Rumah Sakit Umum	99.168028167	3.329784663
1191	Rumah Sakit PT Inalum Tanjunggading	Rumah Sakit Umum	99.344474994	3.31399708599997
1192	Rumah Sakit Ibu Dan Anak Tanahtinggi	Rumah Sakit Khusus	99.369359282	3.25156496900001
1193	Rumah Sakit Umum Perdagangan	Rumah Sakit Umum	99.315613995	3.16272524200002
1194	Rumah Sakit Efarina Etaham Berastagi	Rumah Sakit Umum	98.507523016	3.14550352200001
1195	Rumah Sakit Umum Kabanjahe	Rumah Sakit Umum	98.491687899	3.09836265000001
1196	Rumah Sakit Kusta Lausimono	Rumah Sakit Umum	98.446846135	3.076347226
1197	Rumah Sakit Ester Kabanjahe	Rumah Sakit Umum	98.489129666	3.10333709100001
1198	 	Rumah Sakit Umum	103.824020069	-1.23844843799998
1199	 	Rumah Sakit Umum	103.518423896	-1.454174481
1200	 	Rumah Sakit Umum	103.434648918	0.989561577000018
1201	 	Rumah Sakit Umum	103.413731389	1.01250462600001
1202	 	Rumah Sakit Umum	104.251212986	1.04981077399998
1203	 	Rumah Sakit Umum	104.027030693	1.07729482299999
1204	 	Rumah Sakit Umum	104.386295328	-0.643552270999976
1205	 	Rumah Sakit Umum	104.402943156	-0.409884166999973
1206	 	Rumah Sakit Umum	104.39472825	-0.289289673999974
1207	 	Rumah Sakit Umum	104.460183293	-0.328176604000021
1208	 	Rumah Sakit Umum	104.317128689	-0.535019721000026
1209	 	Rumah Sakit Umum	104.650417608	0.0425849069999913
1210	 	Rumah Sakit Umum	104.335825246	-0.388474359999975
1211	 	Rumah Sakit Umum	104.450388128	-0.463164717999973
1212	 	Rumah Sakit Umum	104.542334884	-0.396947123000018
1213	 	Rumah Sakit Umum	104.559610748	-0.490458264999972
1214	 	Rumah Sakit Umum	104.467987567	-0.24100996300001
1215	 	Rumah Sakit Umum	104.481990955	-0.161650746000021
1216	 	Rumah Sakit Umum	104.756449376	-0.202911298000004
1217	 	Rumah Sakit Umum	104.61327512	-0.138918312999976
1218	 	Rumah Sakit Umum	104.593179224	-0.225987101999976
1219	 	Rumah Sakit Umum	104.606461461	-0.224205191999999
1220	 	Rumah Sakit Umum	104.614217154	-0.214371196000002
1221	 	Rumah Sakit Umum	104.631761266	-0.0757244409999771
1222	 	Rumah Sakit Umum	104.737226527	-0.218734577000021
1223	 	Rumah Sakit Umum	104.678831591	-0.188045434000003
1224	 	Rumah Sakit Umum	104.641770328	-0.205596148999973
1225	 	Rumah Sakit Umum	104.441652741	0.926010818999998
1226	 	Rumah Sakit Umum	104.441715513	0.925891361000026
1227	 	Rumah Sakit Umum	104.235288583	0.541695360999995
1228	 	Rumah Sakit Umum	104.221663445	0.556140819999996
1229	 	Rumah Sakit Umum	104.232524919	0.700035655000022
